FLPDYR,RECID,aftertax_income,c00100,c04800,eitc
2019,39682,49222.91,59520.00,47251.20,0.00
2019,39683,49722.91,59520.00,47251.20,0.00
2019,39684,50222.91,59520.00,47251.20,0.00
2019,39685,51158.37,59520.00,34982.40,0.00
2019,39686,51658.37,59520.00,34982.40,0.00
2019,39687,52158.37,59520.00,34982.40,0.00
2019,39688,52658.37,59520.00,34982.40,0.00
2019,39689,48731.35,59532.00,47263.20,0.00
2019,39690,49231.35,59532.00,47263.20,0.00
2019,39691,49731.35,59532.00,47263.20,0.00
2019,39692,50231.35,59532.00,47263.20,0.00
2019,39693,51168.01,59532.00,34994.40,0.00
2019,39694,51668.01,59532.00,34994.40,0.00
2019,39695,52168.01,59532.00,34994.40,0.00
2019,39696,52668.01,59532.00,34994.40,0.00
2019,39697,48739.80,59544.00,47275.20,0.00
2019,39698,49239.80,59544.00,47275.20,0.00
2019,39699,49739.80,59544.00,47275.20,0.00
2019,39700,50239.80,59544.00,47275.20,0.00
2019,39701,51177.65,59544.00,35006.40,0.00
2019,39702,51677.65,59544.00,35006.40,0.00
2019,39703,52177.65,59544.00,35006.40,0.00
2019,39704,52677.65,59544.00,35006.40,0.00
2019,39705,48748.24,59556.00,47287.20,0.00
2019,39706,49248.24,59556.00,47287.20,0.00
2019,39707,49748.24,59556.00,47287.20,0.00
2019,39708,50248.24,59556.00,47287.20,0.00
2019,39709,51187.29,59556.00,35018.40,0.00
2019,39710,51687.29,59556.00,35018.40,0.00
2019,39711,52187.29,59556.00,35018.40,0.00
2019,39712,52687.29,59556.00,35018.40,0.00
2019,39713,48756.68,59568.00,47299.20,0.00
2019,39714,49256.68,59568.00,47299.20,0.00
2019,39715,49756.68,59568.00,47299.20,0.00
2019,39716,50256.68,59568.00,47299.20,0.00
2019,39717,51196.93,59568.00,35030.40,0.00
2019,39718,51696.93,59568.00,35030.40,0.00
2019,39719,52196.93,59568.00,35030.40,0.00
2019,39720,52696.93,59568.00,35030.40,0.00
2019,39721,48765.12,59580.00,47311.20,0.00
2019,39722,49265.12,59580.00,47311.20,0.00
2019,39723,49765.12,59580.00,47311.20,0.00
2019,39724,50265.12,59580.00,47311.20,0.00
2019,39725,51206.58,59580.00,35042.40,0.00
2019,39726,51706.58,59580.00,35042.40,0.00
2019,39727,52206.58,59580.00,35042.40,0.00
2019,39728,52706.58,59580.00,35042.40,0.00
2019,39729,48773.56,59592.00,47323.20,0.00
2019,39730,49273.56,59592.00,47323.20,0.00
2019,39731,49773.56,59592.00,47323.20,0.00
2019,39732,50273.56,59592.00,47323.20,0.00
2019,39733,51216.22,59592.00,35054.40,0.00
2019,39734,51716.22,59592.00,35054.40,0.00
2019,39735,52216.22,59592.00,35054.40,0.00
2019,39736,52716.22,59592.00,35054.40,0.00
2019,39737,48782.01,59604.00,47335.20,0.00
2019,39738,49282.01,59604.00,47335.20,0.00
2019,39739,49782.01,59604.00,47335.20,0.00
2019,39740,50282.01,59604.00,47335.20,0.00
2019,39741,51225.86,59604.00,35066.40,0.00
2019,39742,51725.86,59604.00,35066.40,0.00
2019,39743,52225.86,59604.00,35066.40,0.00
2019,39744,52725.86,59604.00,35066.40,0.00
2019,39745,48790.45,59616.00,47347.20,0.00
2019,39746,49290.45,59616.00,47347.20,0.00
2019,39747,49790.45,59616.00,47347.20,0.00
2019,39748,50290.45,59616.00,47347.20,0.00
2019,39749,51235.50,59616.00,35078.40,0.00
2019,39750,51735.50,59616.00,35078.40,0.00
2019,39751,52235.50,59616.00,35078.40,0.00
2019,39752,52735.50,59616.00,35078.40,0.00
2019,39753,48798.89,59628.00,47359.20,0.00
2019,39754,49298.89,59628.00,47359.20,0.00
2019,39755,49798.89,59628.00,47359.20,0.00
2019,39756,50298.89,59628.00,47359.20,0.00
2019,39757,51245.14,59628.00,35090.40,0.00
2019,39758,51745.14,59628.00,35090.40,0.00
2019,39759,52245.14,59628.00,35090.40,0.00
2019,39760,52745.14,59628.00,35090.40,0.00
2019,39761,48807.33,59640.00,47371.20,0.00
2019,39762,49307.33,59640.00,47371.20,0.00
2019,39763,49807.33,59640.00,47371.20,0.00
2019,39764,50307.33,59640.00,47371.20,0.00
2019,39765,51254.79,59640.00,35102.40,0.00
2019,39766,51754.79,59640.00,35102.40,0.00
2019,39767,52254.79,59640.00,35102.40,0.00
2019,39768,52754.79,59640.00,35102.40,0.00
2019,39769,48815.77,59652.00,47383.20,0.00
2019,39770,49315.77,59652.00,47383.20,0.00
2019,39771,49815.77,59652.00,47383.20,0.00
2019,39772,50315.77,59652.00,47383.20,0.00
2019,39773,51264.43,59652.00,35114.40,0.00
2019,39774,51764.43,59652.00,35114.40,0.00
2019,39775,52264.43,59652.00,35114.40,0.00
2019,39776,52764.43,59652.00,35114.40,0.00
2019,39777,48824.22,59664.00,47395.20,0.00
2019,39778,49324.22,59664.00,47395.20,0.00
2019,39779,49824.22,59664.00,47395.20,0.00
2019,39780,50324.22,59664.00,47395.20,0.00
2019,39781,51274.07,59664.00,35126.40,0.00
2019,39782,51774.07,59664.00,35126.40,0.00
2019,39783,52274.07,59664.00,35126.40,0.00
2019,39784,52774.07,59664.00,35126.40,0.00
2019,39785,48832.66,59676.00,47407.20,0.00
2019,39786,49332.66,59676.00,47407.20,0.00
2019,39787,49832.66,59676.00,47407.20,0.00
2019,39788,50332.66,59676.00,47407.20,0.00
2019,39789,51283.71,59676.00,35138.40,0.00
2019,39790,51783.71,59676.00,35138.40,0.00
2019,39791,52283.71,59676.00,35138.40,0.00
2019,39792,52783.71,59676.00,35138.40,0.00
2019,39793,48841.10,59688.00,47419.20,0.00
2019,39794,49341.10,59688.00,47419.20,0.00
2019,39795,49841.10,59688.00,47419.20,0.00
2019,39796,50341.10,59688.00,47419.20,0.00
2019,39797,51293.35,59688.00,35150.40,0.00
2019,39798,51793.35,59688.00,35150.40,0.00
2019,39799,52293.35,59688.00,35150.40,0.00
2019,39800,52793.35,59688.00,35150.40,0.00
2019,39801,48849.54,59700.00,47431.20,0.00
2019,39802,49349.54,59700.00,47431.20,0.00
2019,39803,49849.54,59700.00,47431.20,0.00
2019,39804,50349.54,59700.00,47431.20,0.00
2019,39805,51303.00,59700.00,35162.40,0.00
2019,39806,51803.00,59700.00,35162.40,0.00
2019,39807,52303.00,59700.00,35162.40,0.00
2019,39808,52803.00,59700.00,35162.40,0.00
2019,39809,48857.98,59712.00,47443.20,0.00
2019,39810,49357.98,59712.00,47443.20,0.00
2019,39811,49857.98,59712.00,47443.20,0.00
2019,39812,50357.98,59712.00,47443.20,0.00
2019,39813,51312.64,59712.00,35174.40,0.00
2019,39814,51812.64,59712.00,35174.40,0.00
2019,39815,52312.64,59712.00,35174.40,0.00
2019,39816,52812.64,59712.00,35174.40,0.00
2019,39817,48866.43,59724.00,47455.20,0.00
2019,39818,49366.43,59724.00,47455.20,0.00
2019,39819,49866.43,59724.00,47455.20,0.00
2019,39820,50366.43,59724.00,47455.20,0.00
2019,39821,51322.28,59724.00,35186.40,0.00
2019,39822,51822.28,59724.00,35186.40,0.00
2019,39823,52322.28,59724.00,35186.40,0.00
2019,39824,52822.28,59724.00,35186.40,0.00
2019,39825,48874.87,59736.00,47467.20,0.00
2019,39826,49374.87,59736.00,47467.20,0.00
2019,39827,49874.87,59736.00,47467.20,0.00
2019,39828,50374.87,59736.00,47467.20,0.00
2019,39829,51331.92,59736.00,35198.40,0.00
2019,39830,51831.92,59736.00,35198.40,0.00
2019,39831,52331.92,59736.00,35198.40,0.00
2019,39832,52831.92,59736.00,35198.40,0.00
2019,39833,48883.31,59748.00,47479.20,0.00
2019,39834,49383.31,59748.00,47479.20,0.00
2019,39835,49883.31,59748.00,47479.20,0.00
2019,39836,50383.31,59748.00,47479.20,0.00
2019,39837,51341.56,59748.00,35210.40,0.00
2019,39838,51841.56,59748.00,35210.40,0.00
2019,39839,52341.56,59748.00,35210.40,0.00
2019,39840,52841.56,59748.00,35210.40,0.00
2019,39841,48891.75,59760.00,47491.20,0.00
2019,39842,49391.75,59760.00,47491.20,0.00
2019,39843,49891.75,59760.00,47491.20,0.00
2019,39844,50391.75,59760.00,47491.20,0.00
2019,39845,51351.21,59760.00,35222.40,0.00
2019,39846,51851.21,59760.00,35222.40,0.00
2019,39847,52351.21,59760.00,35222.40,0.00
2019,39848,52851.21,59760.00,35222.40,0.00
2019,39849,48900.19,59772.00,47503.20,0.00
2019,39850,49400.19,59772.00,47503.20,0.00
2019,39851,49900.19,59772.00,47503.20,0.00
2019,39852,50400.19,59772.00,47503.20,0.00
2019,39853,51360.85,59772.00,35234.40,0.00
2019,39854,51860.85,59772.00,35234.40,0.00
2019,39855,52360.85,59772.00,35234.40,0.00
2019,39856,52860.85,59772.00,35234.40,0.00
2019,39857,48908.64,59784.00,47515.20,0.00
2019,39858,49408.64,59784.00,47515.20,0.00
2019,39859,49908.64,59784.00,47515.20,0.00
2019,39860,50408.64,59784.00,47515.20,0.00
2019,39861,51370.49,59784.00,35246.40,0.00
2019,39862,51870.49,59784.00,35246.40,0.00
2019,39863,52370.49,59784.00,35246.40,0.00
2019,39864,52870.49,59784.00,35246.40,0.00
2019,39865,48917.08,59796.00,47527.20,0.00
2019,39866,49417.08,59796.00,47527.20,0.00
2019,39867,49917.08,59796.00,47527.20,0.00
2019,39868,50417.08,59796.00,47527.20,0.00
2019,39869,51380.13,59796.00,35258.40,0.00
2019,39870,51880.13,59796.00,35258.40,0.00
2019,39871,52380.13,59796.00,35258.40,0.00
2019,39872,52880.13,59796.00,35258.40,0.00
2019,39873,48925.52,59808.00,47539.20,0.00
2019,39874,49425.52,59808.00,47539.20,0.00
2019,39875,49925.52,59808.00,47539.20,0.00
2019,39876,50425.52,59808.00,47539.20,0.00
2019,39877,51389.77,59808.00,35270.40,0.00
2019,39878,51889.77,59808.00,35270.40,0.00
2019,39879,52389.77,59808.00,35270.40,0.00
2019,39880,52889.77,59808.00,35270.40,0.00
2019,39881,48933.96,59820.00,47551.20,0.00
2019,39882,49433.96,59820.00,47551.20,0.00
2019,39883,49933.96,59820.00,47551.20,0.00
2019,39884,50433.96,59820.00,47551.20,0.00
2019,39885,51399.42,59820.00,35282.40,0.00
2019,39886,51899.42,59820.00,35282.40,0.00
2019,39887,52399.42,59820.00,35282.40,0.00
2019,39888,52899.42,59820.00,35282.40,0.00
2019,39889,48942.40,59832.00,47563.20,0.00
2019,39890,49442.40,59832.00,47563.20,0.00
2019,39891,49942.40,59832.00,47563.20,0.00
2019,39892,50442.40,59832.00,47563.20,0.00
2019,39893,51409.06,59832.00,35294.40,0.00
2019,39894,51909.06,59832.00,35294.40,0.00
2019,39895,52409.06,59832.00,35294.40,0.00
2019,39896,52909.06,59832.00,35294.40,0.00
2019,39897,48950.85,59844.00,47575.20,0.00
2019,39898,49450.85,59844.00,47575.20,0.00
2019,39899,49950.85,59844.00,47575.20,0.00
2019,39900,50450.85,59844.00,47575.20,0.00
2019,39901,51418.70,59844.00,35306.40,0.00
2019,39902,51918.70,59844.00,35306.40,0.00
2019,39903,52418.70,59844.00,35306.40,0.00
2019,39904,52918.70,59844.00,35306.40,0.00
2019,39905,48959.29,59856.00,47587.20,0.00
2019,39906,49459.29,59856.00,47587.20,0.00
2019,39907,49959.29,59856.00,47587.20,0.00
2019,39908,50459.29,59856.00,47587.20,0.00
2019,39909,51428.34,59856.00,35318.40,0.00
2019,39910,51928.34,59856.00,35318.40,0.00
2019,39911,52428.34,59856.00,35318.40,0.00
2019,39912,52928.34,59856.00,35318.40,0.00
2019,39913,48967.73,59868.00,47599.20,0.00
2019,39914,49467.73,59868.00,47599.20,0.00
2019,39915,49967.73,59868.00,47599.20,0.00
2019,39916,50467.73,59868.00,47599.20,0.00
2019,39917,51437.98,59868.00,35330.40,0.00
2019,39918,51937.98,59868.00,35330.40,0.00
2019,39919,52437.98,59868.00,35330.40,0.00
2019,39920,52937.98,59868.00,35330.40,0.00
2019,39921,48976.17,59880.00,47611.20,0.00
2019,39922,49476.17,59880.00,47611.20,0.00
2019,39923,49976.17,59880.00,47611.20,0.00
2019,39924,50476.17,59880.00,47611.20,0.00
2019,39925,51447.63,59880.00,35342.40,0.00
2019,39926,51947.63,59880.00,35342.40,0.00
2019,39927,52447.63,59880.00,35342.40,0.00
2019,39928,52947.63,59880.00,35342.40,0.00
2019,39929,48984.61,59892.00,47623.20,0.00
2019,39930,49484.61,59892.00,47623.20,0.00
2019,39931,49984.61,59892.00,47623.20,0.00
2019,39932,50484.61,59892.00,47623.20,0.00
2019,39933,51457.27,59892.00,35354.40,0.00
2019,39934,51957.27,59892.00,35354.40,0.00
2019,39935,52457.27,59892.00,35354.40,0.00
2019,39936,52957.27,59892.00,35354.40,0.00
2019,39937,48993.06,59904.00,47635.20,0.00
2019,39938,49493.06,59904.00,47635.20,0.00
2019,39939,49993.06,59904.00,47635.20,0.00
2019,39940,50493.06,59904.00,47635.20,0.00
2019,39941,51466.91,59904.00,35366.40,0.00
2019,39942,51966.91,59904.00,35366.40,0.00
2019,39943,52466.91,59904.00,35366.40,0.00
2019,39944,52966.91,59904.00,35366.40,0.00
2019,39945,49001.50,59916.00,47647.20,0.00
2019,39946,49501.50,59916.00,47647.20,0.00
2019,39947,50001.50,59916.00,47647.20,0.00
2019,39948,50501.50,59916.00,47647.20,0.00
2019,39949,51476.55,59916.00,35378.40,0.00
2019,39950,51976.55,59916.00,35378.40,0.00
2019,39951,52476.55,59916.00,35378.40,0.00
2019,39952,52976.55,59916.00,35378.40,0.00
2019,39953,49009.94,59928.00,47659.20,0.00
2019,39954,49509.94,59928.00,47659.20,0.00
2019,39955,50009.94,59928.00,47659.20,0.00
2019,39956,50509.94,59928.00,47659.20,0.00
2019,39957,51486.19,59928.00,35390.40,0.00
2019,39958,51986.19,59928.00,35390.40,0.00
2019,39959,52486.19,59928.00,35390.40,0.00
2019,39960,52986.19,59928.00,35390.40,0.00
2019,39961,49018.38,59940.00,47671.20,0.00
2019,39962,49518.38,59940.00,47671.20,0.00
2019,39963,50018.38,59940.00,47671.20,0.00
2019,39964,50518.38,59940.00,47671.20,0.00
2019,39965,51495.84,59940.00,35402.40,0.00
2019,39966,51995.84,59940.00,35402.40,0.00
2019,39967,52495.84,59940.00,35402.40,0.00
2019,39968,52995.84,59940.00,35402.40,0.00
2019,39969,49026.82,59952.00,47683.20,0.00
2019,39970,49526.82,59952.00,47683.20,0.00
2019,39971,50026.82,59952.00,47683.20,0.00
2019,39972,50526.82,59952.00,47683.20,0.00
2019,39973,51505.48,59952.00,35414.40,0.00
2019,39974,52005.48,59952.00,35414.40,0.00
2019,39975,52505.48,59952.00,35414.40,0.00
2019,39976,53005.48,59952.00,35414.40,0.00
2019,39977,49035.27,59964.00,47695.20,0.00
2019,39978,49535.27,59964.00,47695.20,0.00
2019,39979,50035.27,59964.00,47695.20,0.00
2019,39980,50535.27,59964.00,47695.20,0.00
2019,39981,51515.12,59964.00,35426.40,0.00
2019,39982,52015.12,59964.00,35426.40,0.00
2019,39983,52515.12,59964.00,35426.40,0.00
2019,39984,53015.12,59964.00,35426.40,0.00
2019,39985,49043.71,59976.00,47707.20,0.00
2019,39986,49543.71,59976.00,47707.20,0.00
2019,39987,50043.71,59976.00,47707.20,0.00
2019,39988,50543.71,59976.00,47707.20,0.00
2019,39989,51524.76,59976.00,35438.40,0.00
2019,39990,52024.76,59976.00,35438.40,0.00
2019,39991,52524.76,59976.00,35438.40,0.00
2019,39992,53024.76,59976.00,35438.40,0.00
2019,39993,49052.15,59988.00,47719.20,0.00
2019,39994,49552.15,59988.00,47719.20,0.00
2019,39995,50052.15,59988.00,47719.20,0.00
2019,39996,50552.15,59988.00,47719.20,0.00
2019,39997,51534.40,59988.00,35450.40,0.00
2019,39998,52034.40,59988.00,35450.40,0.00
2019,39999,52534.40,59988.00,35450.40,0.00
2019,40000,53034.40,59988.00,35450.40,0.00
2019,40001,49060.59,60000.00,47731.20,0.00
2019,40002,49560.59,60000.00,47731.20,0.00
2019,40003,50060.59,60000.00,47731.20,0.00
2019,40004,50560.59,60000.00,47731.20,0.00
2019,40005,51544.05,60000.00,35462.40,0.00
2019,40006,52044.05,60000.00,35462.40,0.00
2019,40007,52544.05,60000.00,35462.40,0.00
2019,40008,53044.05,60000.00,35462.40,0.00
2019,40009,49069.03,60012.00,47743.20,0.00
2019,40010,49569.03,60012.00,47743.20,0.00
2019,40011,50069.03,60012.00,47743.20,0.00
2019,40012,50569.03,60012.00,47743.20,0.00
2019,40013,51553.69,60012.00,35474.40,0.00
2019,40014,52053.69,60012.00,35474.40,0.00
2019,40015,52553.69,60012.00,35474.40,0.00
2019,40016,53053.69,60012.00,35474.40,0.00
2019,40017,49077.48,60024.00,47755.20,0.00
2019,40018,49577.48,60024.00,47755.20,0.00
2019,40019,50077.48,60024.00,47755.20,0.00
2019,40020,50577.48,60024.00,47755.20,0.00
2019,40021,51563.33,60024.00,35486.40,0.00
2019,40022,52063.33,60024.00,35486.40,0.00
2019,40023,52563.33,60024.00,35486.40,0.00
2019,40024,53063.33,60024.00,35486.40,0.00
2019,40025,49085.92,60036.00,47767.20,0.00
2019,40026,49585.92,60036.00,47767.20,0.00
2019,40027,50085.92,60036.00,47767.20,0.00
2019,40028,50585.92,60036.00,47767.20,0.00
2019,40029,51572.97,60036.00,35498.40,0.00
2019,40030,52072.97,60036.00,35498.40,0.00
2019,40031,52572.97,60036.00,35498.40,0.00
2019,40032,53072.97,60036.00,35498.40,0.00
2019,40033,49094.36,60048.00,47779.20,0.00
2019,40034,49594.36,60048.00,47779.20,0.00
2019,40035,50094.36,60048.00,47779.20,0.00
2019,40036,50594.36,60048.00,47779.20,0.00
2019,40037,51582.61,60048.00,35510.40,0.00
2019,40038,52082.61,60048.00,35510.40,0.00
2019,40039,52582.61,60048.00,35510.40,0.00
2019,40040,53082.61,60048.00,35510.40,0.00
2019,40041,49102.80,60060.00,47791.20,0.00
2019,40042,49602.80,60060.00,47791.20,0.00
2019,40043,50102.80,60060.00,47791.20,0.00
2019,40044,50602.80,60060.00,47791.20,0.00
2019,40045,51592.26,60060.00,35522.40,0.00
2019,40046,52092.26,60060.00,35522.40,0.00
2019,40047,52592.26,60060.00,35522.40,0.00
2019,40048,53092.26,60060.00,35522.40,0.00
2019,40049,49111.24,60072.00,47803.20,0.00
2019,40050,49611.24,60072.00,47803.20,0.00
2019,40051,50111.24,60072.00,47803.20,0.00
2019,40052,50611.24,60072.00,47803.20,0.00
2019,40053,51601.90,60072.00,35534.40,0.00
2019,40054,52101.90,60072.00,35534.40,0.00
2019,40055,52601.90,60072.00,35534.40,0.00
2019,40056,53101.90,60072.00,35534.40,0.00
2019,40057,49119.69,60084.00,47815.20,0.00
2019,40058,49619.69,60084.00,47815.20,0.00
2019,40059,50119.69,60084.00,47815.20,0.00
2019,40060,50619.69,60084.00,47815.20,0.00
2019,40061,51611.54,60084.00,35546.40,0.00
2019,40062,52111.54,60084.00,35546.40,0.00
2019,40063,52611.54,60084.00,35546.40,0.00
2019,40064,53111.54,60084.00,35546.40,0.00
2019,40065,49128.13,60096.00,47827.20,0.00
2019,40066,49628.13,60096.00,47827.20,0.00
2019,40067,50128.13,60096.00,47827.20,0.00
2019,40068,50628.13,60096.00,47827.20,0.00
2019,40069,51621.18,60096.00,35558.40,0.00
2019,40070,52121.18,60096.00,35558.40,0.00
2019,40071,52621.18,60096.00,35558.40,0.00
2019,40072,53121.18,60096.00,35558.40,0.00
2019,40073,49136.57,60108.00,47839.20,0.00
2019,40074,49636.57,60108.00,47839.20,0.00
2019,40075,50136.57,60108.00,47839.20,0.00
2019,40076,50636.57,60108.00,47839.20,0.00
2019,40077,51630.82,60108.00,35570.40,0.00
2019,40078,52130.82,60108.00,35570.40,0.00
2019,40079,52630.82,60108.00,35570.40,0.00
2019,40080,53130.82,60108.00,35570.40,0.00
2019,40081,49145.01,60120.00,47851.20,0.00
2019,40082,49645.01,60120.00,47851.20,0.00
2019,40083,50145.01,60120.00,47851.20,0.00
2019,40084,50645.01,60120.00,47851.20,0.00
2019,40085,51640.47,60120.00,35582.40,0.00
2019,40086,52140.47,60120.00,35582.40,0.00
2019,40087,52640.47,60120.00,35582.40,0.00
2019,40088,53140.47,60120.00,35582.40,0.00
2019,40089,49153.45,60132.00,47863.20,0.00
2019,40090,49653.45,60132.00,47863.20,0.00
2019,40091,50153.45,60132.00,47863.20,0.00
2019,40092,50653.45,60132.00,47863.20,0.00
2019,40093,51650.11,60132.00,35594.40,0.00
2019,40094,52150.11,60132.00,35594.40,0.00
2019,40095,52650.11,60132.00,35594.40,0.00
2019,40096,53150.11,60132.00,35594.40,0.00
2019,40097,49161.90,60144.00,47875.20,0.00
2019,40098,49661.90,60144.00,47875.20,0.00
2019,40099,50161.90,60144.00,47875.20,0.00
2019,40100,50661.90,60144.00,47875.20,0.00
2019,40101,51659.75,60144.00,35606.40,0.00
2019,40102,52159.75,60144.00,35606.40,0.00
2019,40103,52659.75,60144.00,35606.40,0.00
2019,40104,53159.75,60144.00,35606.40,0.00
2019,40105,49170.34,60156.00,47887.20,0.00
2019,40106,49670.34,60156.00,47887.20,0.00
2019,40107,50170.34,60156.00,47887.20,0.00
2019,40108,50670.34,60156.00,47887.20,0.00
2019,40109,51669.39,60156.00,35618.40,0.00
2019,40110,52169.39,60156.00,35618.40,0.00
2019,40111,52669.39,60156.00,35618.40,0.00
2019,40112,53169.39,60156.00,35618.40,0.00
2019,40113,49178.78,60168.00,47899.20,0.00
2019,40114,49678.78,60168.00,47899.20,0.00
2019,40115,50178.78,60168.00,47899.20,0.00
2019,40116,50678.78,60168.00,47899.20,0.00
2019,40117,51679.03,60168.00,35630.40,0.00
2019,40118,52179.03,60168.00,35630.40,0.00
2019,40119,52679.03,60168.00,35630.40,0.00
2019,40120,53179.03,60168.00,35630.40,0.00
2019,40121,49187.22,60180.00,47911.20,0.00
2019,40122,49687.22,60180.00,47911.20,0.00
2019,40123,50187.22,60180.00,47911.20,0.00
2019,40124,50687.22,60180.00,47911.20,0.00
2019,40125,51688.68,60180.00,35642.40,0.00
2019,40126,52188.68,60180.00,35642.40,0.00
2019,40127,52688.68,60180.00,35642.40,0.00
2019,40128,53188.68,60180.00,35642.40,0.00
2019,40129,49195.66,60192.00,47923.20,0.00
2019,40130,49695.66,60192.00,47923.20,0.00
2019,40131,50195.66,60192.00,47923.20,0.00
2019,40132,50695.66,60192.00,47923.20,0.00
2019,40133,51698.32,60192.00,35654.40,0.00
2019,40134,52198.32,60192.00,35654.40,0.00
2019,40135,52698.32,60192.00,35654.40,0.00
2019,40136,53198.32,60192.00,35654.40,0.00
2019,40137,49204.11,60204.00,47935.20,0.00
2019,40138,49704.11,60204.00,47935.20,0.00
2019,40139,50204.11,60204.00,47935.20,0.00
2019,40140,50704.11,60204.00,47935.20,0.00
2019,40141,51707.96,60204.00,35666.40,0.00
2019,40142,52207.96,60204.00,35666.40,0.00
2019,40143,52707.96,60204.00,35666.40,0.00
2019,40144,53207.96,60204.00,35666.40,0.00
2019,40145,49212.55,60216.00,47947.20,0.00
2019,40146,49712.55,60216.00,47947.20,0.00
2019,40147,50212.55,60216.00,47947.20,0.00
2019,40148,50712.55,60216.00,47947.20,0.00
2019,40149,51717.60,60216.00,35678.40,0.00
2019,40150,52217.60,60216.00,35678.40,0.00
2019,40151,52717.60,60216.00,35678.40,0.00
2019,40152,53217.60,60216.00,35678.40,0.00
2019,40153,49220.99,60228.00,47959.20,0.00
2019,40154,49720.99,60228.00,47959.20,0.00
2019,40155,50220.99,60228.00,47959.20,0.00
2019,40156,50720.99,60228.00,47959.20,0.00
2019,40157,51727.24,60228.00,35690.40,0.00
2019,40158,52227.24,60228.00,35690.40,0.00
2019,40159,52727.24,60228.00,35690.40,0.00
2019,40160,53227.24,60228.00,35690.40,0.00
2019,40161,49229.43,60240.00,47971.20,0.00
2019,40162,49729.43,60240.00,47971.20,0.00
2019,40163,50229.43,60240.00,47971.20,0.00
2019,40164,50729.43,60240.00,47971.20,0.00
2019,40165,51736.89,60240.00,35702.40,0.00
2019,40166,52236.89,60240.00,35702.40,0.00
2019,40167,52736.89,60240.00,35702.40,0.00
2019,40168,53236.89,60240.00,35702.40,0.00
2019,40169,49237.87,60252.00,47983.20,0.00
2019,40170,49737.87,60252.00,47983.20,0.00
2019,40171,50237.87,60252.00,47983.20,0.00
2019,40172,50737.87,60252.00,47983.20,0.00
2019,40173,51746.53,60252.00,35714.40,0.00
2019,40174,52246.53,60252.00,35714.40,0.00
2019,40175,52746.53,60252.00,35714.40,0.00
2019,40176,53246.53,60252.00,35714.40,0.00
2019,40177,49246.32,60264.00,47995.20,0.00
2019,40178,49746.32,60264.00,47995.20,0.00
2019,40179,50246.32,60264.00,47995.20,0.00
2019,40180,50746.32,60264.00,47995.20,0.00
2019,40181,51756.17,60264.00,35726.40,0.00
2019,40182,52256.17,60264.00,35726.40,0.00
2019,40183,52756.17,60264.00,35726.40,0.00
2019,40184,53256.17,60264.00,35726.40,0.00
2019,40185,49254.76,60276.00,48007.20,0.00
2019,40186,49754.76,60276.00,48007.20,0.00
2019,40187,50254.76,60276.00,48007.20,0.00
2019,40188,50754.76,60276.00,48007.20,0.00
2019,40189,51765.81,60276.00,35738.40,0.00
2019,40190,52265.81,60276.00,35738.40,0.00
2019,40191,52765.81,60276.00,35738.40,0.00
2019,40192,53265.81,60276.00,35738.40,0.00
2019,40193,49263.20,60288.00,48019.20,0.00
2019,40194,49763.20,60288.00,48019.20,0.00
2019,40195,50263.20,60288.00,48019.20,0.00
2019,40196,50763.20,60288.00,48019.20,0.00
2019,40197,51775.45,60288.00,35750.40,0.00
2019,40198,52275.45,60288.00,35750.40,0.00
2019,40199,52775.45,60288.00,35750.40,0.00
2019,40200,53275.45,60288.00,35750.40,0.00
2019,40201,49271.64,60300.00,48031.20,0.00
2019,40202,49771.64,60300.00,48031.20,0.00
2019,40203,50271.64,60300.00,48031.20,0.00
2019,40204,50771.64,60300.00,48031.20,0.00
2019,40205,51785.10,60300.00,35762.40,0.00
2019,40206,52285.10,60300.00,35762.40,0.00
2019,40207,52785.10,60300.00,35762.40,0.00
2019,40208,53285.10,60300.00,35762.40,0.00
2019,40209,49280.08,60312.00,48043.20,0.00
2019,40210,49780.08,60312.00,48043.20,0.00
2019,40211,50280.08,60312.00,48043.20,0.00
2019,40212,50780.08,60312.00,48043.20,0.00
2019,40213,51794.74,60312.00,35774.40,0.00
2019,40214,52294.74,60312.00,35774.40,0.00
2019,40215,52794.74,60312.00,35774.40,0.00
2019,40216,53294.74,60312.00,35774.40,0.00
2019,40217,49288.53,60324.00,48055.20,0.00
2019,40218,49788.53,60324.00,48055.20,0.00
2019,40219,50288.53,60324.00,48055.20,0.00
2019,40220,50788.53,60324.00,48055.20,0.00
2019,40221,51804.38,60324.00,35786.40,0.00
2019,40222,52304.38,60324.00,35786.40,0.00
2019,40223,52804.38,60324.00,35786.40,0.00
2019,40224,53304.38,60324.00,35786.40,0.00
2019,40225,49296.97,60336.00,48067.20,0.00
2019,40226,49796.97,60336.00,48067.20,0.00
2019,40227,50296.97,60336.00,48067.20,0.00
2019,40228,50796.97,60336.00,48067.20,0.00
2019,40229,51814.02,60336.00,35798.40,0.00
2019,40230,52314.02,60336.00,35798.40,0.00
2019,40231,52814.02,60336.00,35798.40,0.00
2019,40232,53314.02,60336.00,35798.40,0.00
2019,40233,49305.41,60348.00,48079.20,0.00
2019,40234,49805.41,60348.00,48079.20,0.00
2019,40235,50305.41,60348.00,48079.20,0.00
2019,40236,50805.41,60348.00,48079.20,0.00
2019,40237,51823.66,60348.00,35810.40,0.00
2019,40238,52323.66,60348.00,35810.40,0.00
2019,40239,52823.66,60348.00,35810.40,0.00
